Rank,Company,Industry,Revenue,Profit,Profit %,Year,Employees
235,Central Soya,Food Processing,166.6,2.7,0.016206483,1957,
258,Sunshine Biscuits,Food Processing,150.6,6.9,0.045816733,1957,
274,Keebler,Food Processing,137.1,3.8,0.027716995,1957,
329,Pacific Vegetable Oil,Food Processing,106.3,0.7,0.006585136,1957,
442,Savannah Sugar Refining,Food Processing,69.5,2.1,0.030215827,1957,
451,Great Western Sugar,Food Processing,68.1,4,0.058737151,1957,
97,Pillsbury,Food Processing,341.1,5.3,0.015537965,1956,
120,Beatrice,Food Processing,287.4,5.6,0.019485038,1956,
156,Del Monte Foods,Food Processing,233.8,8.9,0.038066724,1956,
227,Staley Continental,Food Processing,151.5,5.2,0.034323432,1956,
242,National Sugar Refining,Food Processing,144.9,1.9,0.013112491,1956,
243,Central Soya,Food Processing,144.8,2.6,0.017955801,1956,
271,Keebler,Food Processing,127.1,3.6,0.028324154,1956,
279,Sunshine Biscuits,Food Processing,119.2,6.1,0.051174497,1956,
404,Great Western Sugar,Food Processing,72.7,4.2,0.057771664,1956,
432,Savannah Sugar Refining,Food Processing,64.6,1.8,0.027863777,1956,
497,Holly Sugar,Food Processing,55.5,2.2,0.03963964,1956,
90,Pillsbury,Food Processing,336,4.9,0.014583333,1955,
109,Beatrice,Food Processing,275,4.8,0.017454545,1955,
135,Del Monte Foods,Food Processing,226.9,6.7,0.029528427,1955,
201,Central Soya,Food Processing,153.1,3.9,0.025473547,1955,
217,Staley Continental,Food Processing,144.9,5.3,0.03657695,1955,
219,National Sugar Refining,Food Processing,140.7,2.3,0.016346837,1955,
259,Sunshine Biscuits,Food Processing,119.2,6,0.05033557,1955,
261,Keebler,Food Processing,117.2,1.9,0.016211604,1955,
295,Pacific Vegetable Oil,Food Processing,97.9,0,0,1955,
349,Great Western Sugar,Food Processing,78.5,4.4,0.056050955,1955,
396,Savannah Sugar Refining,Food Processing,66.6,1.6,0.024024024,1955,
498,Cuban-American Sugar,Food Processing,50.1,0.7,0.013972056,1955,
492,Nebraska Consolidated Mills,Food Processing ,99.7,2.7,0.027081244,1965,
421,Tri Valley Growers,Food Processing ,763,0,0,1994,
411,Tri Valley Growers,Food Processing ,795.1,0,0,1993,
388,Tri Valley Growers,Food Processing ,824.7,0,0,1992,
413,Tri Valley Growers,Food Processing ,729.5,0,0,1991,
406,Tri Valley Growers,Food Processing ,746.6,0,0,1990,
43,Archer Daniels Midland,Food Production,93935,3483,0.037078831,2024,41008
85,Tyson Foods,Food Production,52881,-648,-0.012253929,2024,139000
97,Chs,Food Production,45590,1900.4,0.04168458,2024,10609
238,Corteva,Food Production,17226,735,0.04266806,2024,22500
285,Andersons,Food Production,14750.1,101.2,0.00686097,2024,2297
414,Seaboard,Food Production,9562,226,0.023635223,2024,12847
459,Ingredion,Food Production,8160,643,0.07879902,2024,11600
35,Archer Daniels Midland,Food Production,101556,4340,0.042735043,2023,41181
80,Tyson Foods,Food Production,53282,3238,0.060770992,2023,142000
90,Chs,Food Production,47792,1679,0.035131403,2023,10014
238,Corteva,Food Production,17455,1147,0.06571183,2023,21000
239,Andersons,Food Production,17351,131,0.007549997,2023,2244
364,Seaboard,Food Production,11243,580,0.051587655,2023,12614
468,Ingredion,Food Production,7946,492,0.061917946,2023,11700
38,Archer Daniels Midland,Food Production,85249,2709,0.031777499,2022,39979
81,Tyson Foods,Food Production,47049,3047,0.064762269,2022,137000
95,Chs,Food Production,38448,554,0.014409072,2022,9941
237,Corteva,Food Production,15655,1759,0.112360268,2022,21000
295,Andersons,Food Production,12728.8,104,0.008170448,2022,2334
382,Seaboard,Food Production,9229,570,0.061761838,2022,13200
476,Ingredion,Food Production,6894,117,0.016971279,2022,12000
51,Archer Daniels Midland,Food Production,64355,1772,0.027534768,2021,38332
73,Tyson Foods,Food Production,43185,2061,0.047724904,2021,139000
103,Chs,Food Production,28406.4,422.4,0.014869888,2021,10493
214,Corteva,Food Production,14217,681,0.047900401,2021,21000
366,Andersons,Food Production,8208.4,7.7,0.000938063,2021,2294
406,Seaboard,Food Production,7126,283,0.039713724,2021,13100
463,Ingredion,Food Production,5987,348,0.05812594,2021,12000
54,Archer Daniels Midland,Food Production,64656,1379,0.02132826,2020,38100
79,Tyson Foods,Food Production,42405,2022,0.047683056,2020,141000
105,Chs,Food Production,31901,830,0.026017993,2020,10703
234,Corteva,Food Production,13846,959,0.069261881,2020,21000
390,Andersons,Food Production,8170,18,0.002203182,2020,2284
444,Seaboard,Food Production,6840,283,0.041374269,2020,13100
475,Ingredion,Food Production,6209,413,0.066516347,2020,11000
49,Archer Daniels Midland,Food Production,64341,1810,0.028131363,2019,31600
80,Tyson Foods,Food Production,40052,3024,0.075501848,2019,121000
97,Chs,Food Production,32683,776,0.02374323,2019,10495
455,Seaboard,Food Production,6583,17,0.002582409,2019,12600
486,Ingredion,Food Production,5841,443,0.075843178,2019,11000
48,Archer Daniels Midland,Food Production,60828,1595,0.026221477,2018,31300
80,Tyson Foods,Food Production,38260,1774,0.046366963,2018,122000
96,Chs,Food Production,31934.8,127.9,0.004005035,2018,11626
478,Ingredion,Food Production,5832,519,0.08899177,2018,11000
481,Seaboard,Food Production,5809,247,0.042520227,2018,11800
45,Archer Daniels Midland,Food Production,62346,1279,0.020514548,2017,31800
82,Tyson Foods,Food Production,36881,1768,0.047937963,2017,114000
93,Chs,Food Production,30347,424.2,0.013978317,2017,12157
456,Ingredion,Food Production,5704,484.9,0.085010519,2017,11000
486,Seaboard,Food Production,5379,312,0.058003346,2017,11781
41,Archer Daniels Midland,Food Production,67702,1849,0.027310862,2016,32300
66,Tyson Foods,Food Production,41373,1220,0.02948783,2016,113000
84,Chs,Food Production,34582,781,0.022584003,2016,12511
456,Ingredion,Food Production,5621,402,0.071517524,2016,11500
460,Seaboard,Food Production,5594,171,0.030568466,2016,10772
34,Archer Daniels Midland,Food Production,81201,2248,0.027684388,2015,33900
69,Chs,Food Production,42664,1081,0.025337521,2015,11824
83,Tyson Foods,Food Production,37580,864,0.022990953,2015,124000
417,Seaboard,Food Production,6473,365,0.056388074,2015,10778
462,Ingredion,Food Production,5668,355,0.062632322,2015,10850
27,Archer Daniels Midland,Food Production,89804,1342,0.014943655,2014,
62,Chs,Food Production,44480,992,0.022302158,2014,
93,Tyson Foods,Food Production,34482,778,0.022562496,2014,
214,Smithfield Foods,Food Production,13221,184,0.013917253,2014,
387,Seaboard,Food Production,6670,205,0.030734633,2014,
412,Ingredion,Food Production,6328,396,0.062579014,2014,
453,Andersons,Food Production,5605,90,0.016057092,2014,
27,Archer Daniels Midland,Food Production,89038,1223,0.013735708,2013,
69,Chs,Food Production,40599.3,1260.6,0.031049796,2013,
93,Tyson Foods,Food Production,33278,583,0.017519082,2013,
213,Smithfield Foods,Food Production,13094.3,361.3,0.027592158,2013,
386,Ingredion,Food Production,6532.1,427.5,0.065446028,2013,
411,Seaboard,Food Production,6189.1,282.3,0.045612448,2013,
472,Andersons,Food Production,5272,79.5,0.015079666,2013,
28,Archer Daniels Midland,Food Production,80676,2036,0.025236749,2012,
78,Chs,Food Production,36915.8,961.4,0.026043049,2012,
96,Tyson Foods,Food Production,32266,750,0.023244282,2012,
218,Smithfield Foods,Food Production,12202.7,521,0.042695469,2012,
390,Corn Products International,Food Production,6219.4,415.7,0.066839245,2012,
427,Seaboard,Food Production,5746.9,345.8,0.060171571,2012,
39,Archer Daniels Midland,Food Production,61682,1930,0.031289517,2011,
93,Tyson Foods,Food Production,28430,780,0.027435807,2011,
103,Chs,Food Production,25267.9,502.2,0.019875019,2011,
216,Smithfield Foods,Food Production,11202.6,-101.4,-0.00905147,2011,
500,Seaboard,Food Production,4385.7,283.6,0.064664706,2011,
27,Archer Daniels Midland,Food Production,69207,1707,0.024665135,2010,
87,Tyson Foods,Food Production,27165,-537,-0.019768084,2010,
91,Chs,Food Production,25729.9,381.4,0.014823221,2010,
163,Smithfield Foods,Food Production,14190.5,-190.3,-0.01341038,2010,
317,Pilgrim'S Pride,Food Production,7113.8,-151.6,-0.021310692,2010,
27,Archer Daniels Midland,Food Production,69816,1802,0.025810702,2009,
72,Chs,Food Production,32167.5,803,0.024963084,2009,
89,Tyson Foods,Food Production,28130,86,0.003057234,2009,
183,Smithfield Foods,Food Production,14264.1,128.9,0.009036672,2009,
304,Pilgrim'S Pride,Food Production,8525.1,-998.6,-0.117136456,2009,
52,Archer Daniels Midland,Food Production,44018,2162,0.049116271,2008,
88,Tyson Foods,Food Production,26900,268,0.009962825,2008,
145,Chs,Food Production,17216,750.3,0.043581552,2008,
222,Smithfield Foods,Food Production,11932.6,166.8,0.013978513,2008,
327,Pilgrim'S Pride,Food Production,7598.6,47,0.00618535,2008,
491,Chiquita Brands International,Food Production,4662.8,-49,-0.010508707,2008,
59,Archer Daniels Midland,Food Production,36596.1,1312.1,0.035853547,2007,
86,Tyson Foods,Food Production,25559,-196,-0.007668532,2007,
166,Chs,Food Production,14383.8,490.3,0.034086959,2007,
217,Smithfield Foods,Food Production,11506.8,172.7,0.015008517,2007,
432,Pilgrim'S Pride,Food Production,5235.6,-34.2,-0.006532203,2007,
488,Chiquita Brands International,Food Production,4499.1,-95.9,-0.021315374,2007,
56,Archer Daniels Midland,Food Production,35943.8,1044.4,0.029056471,2006,
80,Tyson Foods,Food Production,26014,353,0.013569616,2006,
188,Chs,Food Production,11984.6,250,0.020860104,2006,
205,Smithfield Foods,Food Production,11354.2,296.2,0.026087263,2006,
382,Pilgrim'S Pride,Food Production,5666.3,265,0.046767732,2006,
44,Archer Daniels Midland,Food Production,36151.4,494.7,0.013684117,2005,
72,Tyson Foods,Food Production,26441,403,0.015241481,2005,
198,Chs,Food Production,11050.6,221.3,0.020026062,2005,
222,Smithfield Foods,Food Production,10107.3,227.1,0.022468909,2005,
364,Pilgrim'S Pride,Food Production,5363.7,128.3,0.023920055,2005,
52,Archer Daniels Midland,Food Production,30708,451.1,0.014689983,2004,
72,Tyson Foods,Food Production,24549,337,0.013727647,2004,
212,Chs,Food Production,9398.5,123.8,0.013172315,2004,
256,Smithfield Foods,Food Production,7904.5,26.3,0.003327219,2004,
279,Farmland Industries,Food Production,6703.1,-546.1,-0.081469768,2004,
71,Archer Daniels Midland,Food Production,23453.6,511.1,0.021791964,2003,
72,Tyson Foods,Food Production,23367,383,0.016390636,2003,
237,Chs,Food Production,7845.2,0,0,2003,
243,Farmland Industries,Food Production,7580.2,0,0,2003,
255,Smithfield Foods,Food Production,7356.1,196.9,0.026766901,2003,
100,Archer Daniels Midland,Food Production,20051.4,383.3,0.019115872,2002,
170,Farmland Industries,Food Production,11763.4,0,0,2002,
177,Tyson Foods,Food Production,10750.9,87.8,0.008166758,2002,
244,Chs,Food Production,7875.2,0,0,2002,
305,Smithfield Foods,Food Production,5899.9,223.5,0.037881998,2002,
117,Ibp,Food Production,16949.6,135.2,0.007976589,2001,
152,Archer Daniels Midland,Food Production,12876.8,300.9,0.023367607,2001,
160,Farmland Industries,Food Production,12239,0,0,2001,
223,Chs,Food Production,8571.4,0,0,2001,
257,Tyson Foods,Food Production,7158,151,0.021095278,2001,
341,Smithfield Foods,Food Production,5150.5,75.1,0.014581109,2001,
120,Archer Daniels Midland,Food Production,14283.3,266,0.018623147,2000,
125,Ibp,Food Production,14075.2,313.3,0.022259009,2000,
161,Farmland Industries,Food Production,10709.1,0,0,2000,
241,Tyson Foods,Food Production,7362.9,230.1,0.031251273,2000,
267,Chs,Food Production,6434.5,0,0,2000,
428,Smithfield Foods,Food Production,3775,94.9,0.025139073,2000,
91,Archer Daniels Midland,Food Production,16108.6,403.6,0.02505494,1999,
126,Ibp,Food Production,12848.6,190,0.014787603,1999,
184,Farmland Industries,Food Production,8775,0,0,1999,
226,Tyson Foods,Food Production,7414.1,25.1,0.003385441,1999,
395,Smithfield Foods,Food Production,3867.4,53.4,0.013807726,1999,
99,Archer Daniels Midland,Food Production,13853.3,377.3,0.027235388,1998,
112,Ibp,Food Production,13258.8,117,0.008824328,1998,
170,Farmland Industries,Food Production,9147.5,0,0,1998,
259,Tyson Foods,Food Production,6355.7,185.8,0.029233601,1998,
379,Smithfield Foods,Food Production,3870.6,44.9,0.011600269,1998,
93,Archer Daniels Midland,Food Production,13314,695.9,0.052268289,1997,
104,Ibp,Food Production,12538.8,198.7,0.015846811,1997,
151,Farmland Industries,Food Production,9788.6,0,0,1997,
224,Tyson Foods,Food Production,6453.8,86.9,0.013464935,1997,
92,Archer Daniels Midland,Food Production,12671.9,795.9,0.062808261,1996,
94,Ibp,Food Production,12667.6,257.9,0.020359026,1996,
178,Farmland Industries,Food Production,7256.9,0,0,1996,
239,Tyson Foods,Food Production,5511.2,219.2,0.039773552,1996,
312,Chiquita Brands International,Food Production,4026.6,9.2,0.002284806,1996,
83,Ibp,Food Production,12075.4,182.3,0.015096808,1995,
92,Archer Daniels Midland,Food Production,11374.4,484.1,0.042560487,1995,
174,Farmland Industries,Food Production,6677.9,0,0,1995,
225,Tyson Foods,Food Production,5110.3,-2.1,-0.000410935,1995,
290,Chiquita Brands International,Food Production,3961.7,-71.5,-0.018047808,1995,
495,Intl. Multifoods,Food Production,2224.7,-13.4,-0.006023284,1995,
39,Ibp,Food Production,11671.4,90.1,0.007719725,1994,
48,Archer Daniels Midland,Food Production,9811.4,567.5,0.057840879,1994,
109,Farmland Industries,Food Production,4722.9,0,0,1994,
110,Tyson Foods,Food Production,4707.4,180.3,0.038301398,1994,
125,Chiquita Brands International,Food Production,4032.9,-51.1,-0.012670783,1994,
208,Intl. Multifoods,Food Production,2223.9,41.2,0.018526013,1994,
289,Gold Kist Holdings,Food Production,1400.6,0,0,1994,
335,Smithfield Foods,Food Production,1142.5,4,0.003501094,1994,
336,Seaboard,Food Production,1142.1,35.9,0.031433325,1994,
385,Pilgrim'S Pride,Food Production,887.8,21,0.023653976,1994,
482,Imperial Sugar,Food Production,647.8,-3.4,-0.005248533,1994,
42,Ibp,Food Production,11129.7,63.6,0.00571444,1993,
50,Archer Daniels Midland,Food Production,9344.1,503.8,0.053916375,1993,
115,Chiquita Brands International,Food Production,4534.1,-284,-0.062636466,1993,
118,Tyson Foods,Food Production,4169.7,160.5,0.038491978,1993,
145,Farmland Industries,Food Production,3438,0,0,1993,
202,Intl. Multifoods,Food Production,2281.4,22,0.009643202,1993,
290,Gold Kist Holdings,Food Production,1312,0,0,1993,
343,Seaboard,Food Production,1060.7,31.1,0.02932026,1993,
347,Smithfield Foods,Food Production,1050.6,21.6,0.02055968,1993,
403,Pilgrim'S Pride,Food Production,817.4,-29.7,-0.03633472,1993,
446,Imperial Sugar,Food Production,690.2,-2.8,-0.004056795,1993,
60,Archer Daniels Midland,Food Production,8567.7,466.7,0.054472029,1992,
110,Chiquita Brands International,Food Production,4627.4,128.5,0.027769374,1992,
120,Tyson Foods,Food Production,3922.1,145.5,0.037097473,1992,
128,Farmland Industries,Food Production,3652.1,0,0,1992,
195,Intl. Multifoods,Food Production,2191.9,35.2,0.016059127,1992,
287,Gold Kist Holdings,Food Production,1268.2,0,0,1992,
322,Smithfield Foods,Food Production,1071.8,28.7,0.026777384,1992,
404,Pilgrim'S Pride,Food Production,787.6,12.3,0.015617064,1992,
418,Imperial Sugar,Food Production,717.6,21,0.029264214,1992,
61,Archer Daniels Midland,Food Production,7893.5,483.5,0.06125293,1991,
114,Chiquita Brands International,Food Production,4304.3,93.9,0.021815394,1991,
127,Tyson Foods,Food Production,3827.2,120,0.031354515,1991,
143,Farmland Industries,Food Production,3379.1,0,0,1991,
207,Intl. Multifoods,Food Production,2080,25.3,0.012163462,1991,
306,Gold Kist Holdings,Food Production,1192.9,0,0,1991,
378,Smithfield Foods,Food Production,853.4,7.1,0.008319663,1991,
414,Pilgrim'S Pride,Food Production,724.2,15.6,0.021541011,1991,
416,Imperial Sugar,Food Production,720.8,18,0.024972253,1991,
57,Archer Daniels Midland,Food Production,8056.5,424.7,0.052715199,1990,
123,Chiquita Brands International,Food Production,3851,67.8,0.017605817,1990,
152,Farmland Industries,Food Production,2976.9,0,0,1990,
174,Tyson Foods,Food Production,2538.2,100.6,0.039634387,1990,
224,Intl. Multifoods,Food Production,1883.5,35.1,0.018635519,1990,
308,Gold Kist Holdings,Food Production,1216.3,0,0,1990,
395,Smithfield Foods,Food Production,774.8,10.8,0.013939081,1990,
434,Imperial Sugar,Food Production,667.8,22.4,0.033542977,1990,
437,Pilgrim'S Pride,Food Production,662.9,20.3,0.03062302,1990,
65,Archer Daniels Midland,Food Production,6798,353,0.051927037,1989,
130,Chiquita Brands International,Food Production,3503,60,0.017128176,1989,
153,Farmland Industries,Food Production,2805,0,0,1989,
212,Tyson Foods,Food Production,1936,81,0.041838843,1989,
231,Intl. Multifoods,Food Production,1698,33,0.019434629,1989,
328,Gold Kist Holdings,Food Production,1044,0,0,1989,
348,Smithfield Foods,Food Production,916,17,0.018558952,1989,
496,Pilgrim'S Pride,Food Production,506,2,0.003952569,1989,
71,Archer Daniels Midland,Food Production,5775,265,0.045887446,1988,
131,Chiquita Brands International,Food Production,3268,59,0.018053856,1988,
158,Farmland Industries,Food Production,2581,0,0,1988,
207,Tyson Foods,Food Production,1786,68,0.038073908,1988,
228,Intl. Multifoods,Food Production,1533,52,0.033920417,1988,
232,Gold Kist Holdings,Food Production,1500,0,0,1988,
316,Smithfield Foods,Food Production,1047,7,0.006685769,1988,
67,Archer Daniels Midland,Food Production,5336,230.4,0.043178411,1987,
122,Chiquita Brands International,Food Production,3306.7,53.8,0.016269997,1987,
142,Farmland Industries,Food Production,2690.1,0,0,1987,
226,Tyson Foods,Food Production,1503.7,50.3,0.033450821,1987,
239,Gold Kist Holdings,Food Production,1394.9,0,0,1987,
240,Intl. Multifoods,Food Production,1355.4,24.9,0.018370961,1987,
337,Smithfield Foods,Food Production,864.3,4.7,0.005437927,1987,
76,Archer Daniels Midland,Food Production,4738.8,163.9,0.034586815,1986,
87,Farmland Industries,Food Production,4371,0,0,1986,
124,Chiquita Brands International,Food Production,3220.3,23.1,0.007173245,1986,
236,Gold Kist Holdings,Food Production,1499.7,0,0,1986,
274,Intl. Multifoods,Food Production,1211.2,21.7,0.017916116,1986,
288,Tyson Foods,Food Production,1135.7,34.8,0.030641895,1986,
398,Smithfield Foods,Food Production,669.1,3.5,0.005230907,1986,
74,Archer Daniels Midland,Food Production,4907,117.7,0.023986142,1985,
117,Chiquita Brands International,Food Production,3360.4,46.2,0.013748363,1985,
227,Gold Kist Holdings,Food Production,1624.7,0,0,1985,
293,Intl. Multifoods,Food Production,1067.2,32.9,0.030828336,1985,
